-50,50,0
-40.54522349,49.83692889,1.388019887
-27.20831082,49.34416019,1.547102672
-13.87026986,48.89540189,1.706185456
-0.531031844,48.48359513,1.865268241
12.80929811,48.10882754,2.024351025
26.1506172,47.77110101,2.18343381
39.49282256,47.47041815,2.342516594
52.83581135,47.20678128,2.501599379
66.1794807,46.98019243,2.660682164
79.52372774,46.79065336,2.819764948
92.8684496,46.63816551,2.978847733
106.2135434,46.52273007,3.137930517
119.5589063,46.44434792,3.297013302
132.9044354,46.40301967,3.456096086
146.2500277,46.39874564,3.615178871
159.5955805,46.43152587,3.774261656
172.9409909,46.50136009,3.93334444
186.2861559,46.60824777,4.092427225
199.6309727,46.75218809,4.251510009
212.9753384,46.93317993,4.410592794
226.3191501,47.15122191,4.569675578
239.6623051,47.40631233,4.728758363
253.0047003,47.69844924,4.887841148
266.3462329,48.02763038,5.046923932
279.6868002,48.39385322,5.206006717
293.0262992,48.79711493,5.365089501
306.3646272,49.2374124,5.524172286
319.7016812,49.71474223,5.68325507
333.0373585,50.22910076,5.842337855
346.3715563,50.78048401,6.00142064
359.7041718,51.36888773,6.160503424
373.0351022,51.99430738,6.319586209
386.3642446,52.65673816,6.478668993
399.6914965,53.35617494,6.637751778
413.016755,54.09261233,6.796834563
426.3399174,54.86604467,6.955917347
439.660881,55.67646598,7.115000132
452.9795432,56.52387002,7.274082916
466.2958011,57.40825025,7.433165701
479.6095522,58.32959987,7.592248485
492.9206939,59.28791176,7.75133127
506.2291235,60.28317854,7.910414055
519.5347384,61.31539253,8.069496839
532.8374361,62.38454579,8.228579624
546.137114,63.49063005,8.387662408
559.4336695,64.63363681,8.546745193
572.7270003,65.81355725,8.705827977
586.0170037,67.03038226,8.864910762
599.3035773,68.28410248,9.023993547
612.5866188,69.57470823,9.183076331
625.8660257,70.90218957,9.342159116
639.1416957,72.26653627,9.5012419
652.4135263,73.6677378,9.660324685
665.6814153,75.10578336,9.819407469
678.9452604,76.58066187,9.978490254
692.2049594,78.09236196,10.13757304
705.46041,79.64087197,10.29665582
718.7115101,81.22617996,10.45573861
731.9581574,82.84827372,10.61482139
745.20025,84.50714075,10.77390418
758.4376856,86.20276824,10.93298696
771.6703622,87.93514313,11.09206975
784.8981779,89.70425207,11.25115253
798.1210306,91.51008142,11.41023532
811.3388185,93.35261725,11.5693181
824.5514396,95.23184536,11.72840088
837.758792,97.14775127,11.88748367
850.960774,99.1003202,12.04656645
864.1572838,101.0895371,12.20564924
877.3482196,103.1153866,12.36473202
890.5334798,105.1778532,12.52381481
903.7129627,107.2769209,12.68289759
916.8865667,109.4125735,12.84198038
930.0541902,111.5847946,13.00106316
943.2157318,113.7935674,13.16014595
956.3710899,116.038875,13.31922873
958.9573998,116.4451648,12.65967562
