50.01,100.01,270.01
49.77758544,98.61899889,270.4864552
49.53971266,96.81051266,270.7919818
49.31484956,95.00083018,271.0975083
49.09927216,93.18996733,271.4030349
48.89339426,91.37798166,271.7085614
48.35821299,88.88232583,276.861821
47.98685429,86.13030228,283.5582142
47.94588721,83.35542552,290.2546075
48.22822677,80.59450032,296.9510007
48.83062904,77.88535477,303.647394
49.74482713,75.26493394,310.3437873
50.9583514,72.76899287,317.0401805
52.45464421,70.431586,323.7365738
54.21329016,68.28460498,330.432967
56.21029423,66.35734326,337.1293603
58.41840928,64.67609641,343.8257535
60.80750775,63.2638034,350.5221468
63.34499274,62.13973358,357.21854
65.99624277,61.31922377,3.914933286
68.72508413,60.81346903,10.61132654
71.49428447,60.62936987,17.30771979
74.26606078,60.76943816,24.00411305
77.0025949,61.23176279,30.7005063
79.66654951,62.01003581,37.39689955
82.22157757,63.09363844,44.09329281
84.63281824,64.46778599,50.78968606
86.8673725,66.11372957,57.48607931
88.89475208,68.00901189,64.18247257
90.68729536,70.12777371,70.87886582
92.22054486,72.44110659,77.57525908
93.47358089,74.91744738,84.27165233
94.42930702,77.52300886,90.96804558
95.0746833,80.2222407,97.66443884
95.4009042,82.97831453,104.3608321
95.40351877,85.75362644,111.0572253
95.01428543,87.69825297,112.9046554
94.53308372,89.45595986,113.210182
94.05204823,91.2151633,113.5157086
93.00754499,93.50021628,109.124353
92.01057514,96.06466814,103.0142553
91.29869438,98.72216336,96.90415771
90.87293662,101.4402392,90.79406008
90.73900135,104.1881928,84.68396245
90.89830613,106.9347929,78.57386482
91.34905344,109.6488335,72.46376718
92.0861206,112.299479,66.35366955
93.10113353,114.8566138,60.24357192
94.38256003,117.2911848,54.13347429
95.91584107,119.5755313,48.02337666
97.6835561,121.6836996,41.91327902
99.66562107,123.5917373,35.80318139
101.8395165,125.2779663,29.69308376
104.1805436,126.7232282,23.58298613
106.6621044,127.9111026,17.4728885
109.2560046,128.8280933,11.36279086
111.9327731,129.4637818,5.252693232
114.6619977,129.8109457,359.1425956
117.41267,129.8656406,353.032498
120.153538,129.6272452,346.9224003
122.853461,129.098468,340.8123027
125.4817637,128.2853166,334.7022051
128.0085842,127.19703,328.5921074
130.4052138,125.8459726,322.4820098
132.6444231,124.2474947,316.3719122
134.700771,122.4197576,310.2618145
136.5508941,120.3835272,304.1517169
138.1737721,118.1619384,298.0416193
139.5509665,115.780232,291.9315216
140.6668301,113.265468,285.821424
141.508685,110.6462181,279.7113264
142.0669663,107.9522412,273.6012288
142.1553713,104.8761995,269.9146931
142.0059916,101.7050205,266.9997783
141.6996994,98.54532307,264.0848635
141.2326884,95.4053347,261.1699486
140.6066495,92.29315081,258.2550338
